IBS.pf_ctrl.PFC_RmpTms,ShirleySouth-ESSPlant,PF,RampTime,,
IBS.pf_ctrl.PFC_Perm,ShirleySouth-ESSPlant,PF,Permission,,
IBS.pf_ctrl.PFC_Trigger,ShirleySouth-ESSPlant,PF,Trigger,,
IBS.pf_ctrl.PFC_Status,ShirleySouth-ESSPlant,PF,Status,,
IBS.q_setpt.Q_SetPoint,ShirleySouth-ESSPlant,QSetPt,SetPoint,,
IBS.q_setpt.Q_WinTms,ShirleySouth-ESSPlant,QSetPt,TimeWindow,,
IBS.q_setpt.Q_RvrtTms,ShirleySouth-ESSPlant,QSetPt,RevertTime,,
IBS.q_setpt.Q_RmpTms,ShirleySouth-ESSPlant,QSetPt,RampTime,,
IBS.q_setpt.Q_Perm,ShirleySouth-ESSPlant,QSetPt,Permission,,
IBS.q_setpt.Q_Trigger,ShirleySouth-ESSPlant,QSetPt,Trigger,,
IBS.q_setpt.Q_Status,ShirleySouth-ESSPlant,QSetPt,Status,,
IBS.pf_comp.PFCC_SetPoint,ShirleySouth-ESSPlant,PFComp,SetPoint,,
IBS.pf_comp.PFCC_Deadband,ShirleySouth-ESSPlant,PFComp,Deadband,,
IBS.pf_comp.PFCC_Gradient,ShirleySouth-ESSPlant,PFComp,Gradient,,
IBS.pf_comp.PFCC_PFLimit,ShirleySouth-ESSPlant,PFComp,Limit,,
IBS.pf_comp.RPC_WinTms,ShirleySouth-ESSPlant,PFComp,TimeWindow,,
IBS.pf_comp.RPC_RvrtTms,ShirleySouth-ESSPlant,PFComp,RevertTime,,
IBS.pf_comp.RPC_RmpTms,ShirleySouth-ESSPlant,PFComp,RampTime,,
IBS.pf_comp.RPC_Perm,ShirleySouth-ESSPlant,PFComp,Permission,,
IBS.pf_comp.RPC_Trigger,ShirleySouth-ESSPlant,PFComp,Trigger,,
IBS.pf_comp.RPC_Status,ShirleySouth-ESSPlant,PFComp,Status,,
IBS.v_reg.VRC_Deadband,ShirleySouth-ESSPlant,Vreg,Deadband,,
IBS.v_reg.VRC_Limit,ShirleySouth-ESSPlant,Vreg,Limit,,
IBS.v_reg.VRC_SetPoint,ShirleySouth-ESSPlant,Vreg,SetPoint,,
IBS.v_reg.VRC_WinTms,ShirleySouth-ESSPlant,Vreg,TimeWindow,,
IBS.v_reg.VRC_RvrtTms,ShirleySouth-ESSPlant,Vreg,RevertTime,,
IBS.v_reg.VRC_RmpTms,ShirleySouth-ESSPlant,Vreg,RampTime,,
IBS.v_reg.VRC_Perm,ShirleySouth-ESSPlant,Vreg,Permission,,
IBS.v_reg.VRC_Trigger,ShirleySouth-ESSPlant,Vreg,Trigger,,
IBS.v_reg.VRC_Status,ShirleySouth-ESSPlant,Vreg,Status,,
IBS.v_comp.VCC_SetPoint,ShirleySouth-ESSPlant,Vcomp,SetPoint,,
IBS.v_comp.VCC_Deadband,ShirleySouth-ESSPlant,Vcomp,Deadband,,
IBS.v_comp.VCC_Gradient,ShirleySouth-ESSPlant,Vcomp,Gradient,,
IBS.v_comp.VCC_Limit,ShirleySouth-ESSPlant,Vcomp,Limit,,
IBS.v_comp.VCC_WinTms,ShirleySouth-ESSPlant,Vcomp,TimeWindow,,
IBS.v_comp.VCC_RvrtTms,ShirleySouth-ESSPlant,Vcomp,RevertTime,,
IBS.v_comp.VCC_RmpTms,ShirleySouth-ESSPlant,Vcomp,RampTime,,
IBS.v_comp.VCC_Perm,ShirleySouth-ESSPlant,Vcomp,Permission,,
IBS.v_comp.VCC_Trigger,ShirleySouth-ESSPlant,Vcomp,Trigger,,
IBS.v_comp.VCC_Status,ShirleySouth-ESSPlant,Vcomp,Status,,
IBS.e_stop.IBS_Control_Estop,ShirleySouth-ESSPlant,ModeControl,EStopCtrl,,
IBS.e_stop.IBS_Estop_status,ShirleySouth-ESSPlant,ModeStatus,EStopStatus,,
PVF.ramp_limit.MaxRRmpRte,ShirleySouth-PVPlant,RealPwrCtrl,RampLimit,,kW/sec
PVF.ramp_limit.MaxQRmpRte,ShirleySouth-PVPlant,QModeCtrl,RampLimit,,
PVF.real_pwr_ctrl.W_SetPoint,ShirleySouth-PVPlant,RealPwrCtrl,SetPoint,,kW
PVF.real_pwr_ctrl.W_WinTms,ShirleySouth-PVPlant,RealPwrCtrl,TimeWindow,,
PVF.real_pwr_ctrl.W_RvrtTms,ShirleySouth-PVPlant,RealPwrCtrl,RevertTime,,
PVF.real_pwr_ctrl.W_RmpTms,ShirleySouth-PVPlant,RealPwrCtrl,RampTime,,
PVF.real_pwr_ctrl.W_Perm,ShirleySouth-PVPlant,RealPwrCtrl,Permission,,
PVF.real_pwr_ctrl.W_Enable,ShirleySouth-PVPlant,RealPwrCtrl,Enable,,
PVF.real_pwr_ctrl.W_Trigger,ShirleySouth-PVPlant,RealPwrCtrl,Trigger,,
PVF.real_pwr_ctrl.W_Status,ShirleySouth-PVPlant,RealPwrCtrl,Status,,
PVF.q_ctrl.Reactive_Power_Mode,ShirleySouth-PVPlant,QModeCtrl,qMode,,
PVF.pf_ctrl.PFC_Setpoint,ShirleySouth-PVPlant,PF,SetPoint,,
PVF.pf_ctrl.PFC_WinTms,ShirleySouth-PVPlant,PF,TimeWindow,,
PVF.pf_ctrl.PFC_RvrtTms,ShirleySouth-PVPlant,PF,RevertTime,,
PVF.pf_ctrl.PFC_RmpTms,ShirleySouth-PVPlant,PF,RampTime,,
PVF.pf_ctrl.PFC_Perm,ShirleySouth-PVPlant,PF,Permission,,
PVF.pf_ctrl.PFC_Trigger,ShirleySouth-PVPlant,PF,Trigger,,
PVF.pf_ctrl.PFC_Status,ShirleySouth-PVPlant,PF,Status,,
PVF.q_setpt.Q_SetPoint,ShirleySouth-PVPlant,QSetPt,SetPoint,,
PVF.q_setpt.Q_WinTms,ShirleySouth-PVPlant,QSetPt,TimeWindow,,
PVF.q_setpt.Q_RvrtTms,ShirleySouth-PVPlant,QSetPt,RevertTime,,
PVF.q_setpt.Q_RmpTms,ShirleySouth-PVPlant,QSetPt,RampTime,,
PVF.q_setpt.Q_Perm,ShirleySouth-PVPlant,QSetPt,Permission,,
PVF.q_setpt.Q_Trigger,ShirleySouth-PVPlant,QSetPt,Trigger,,
PVF.q_setpt.Q_Status,ShirleySouth-PVPlant,QSetPt,Status,,
PVF.pf_comp.PFCC_SetPoint,ShirleySouth-PVPlant,PFComp,SetPoint,,
PVF.pf_comp.PFCC_Deadband,ShirleySouth-PVPlant,PFComp,Deadband,,
PVF.pf_comp.PFCC_Gradient,ShirleySouth-PVPlant,PFComp,Gradient,,
PVF.pf_comp.PFCC_PFLimit,ShirleySouth-PVPlant,PFComp,Limit,,
PVF.pf_comp.RPC_WinTms,ShirleySouth-PVPlant,PFComp,TimeWindow,,
PVF.pf_comp.RPC_RvrtTms,ShirleySouth-PVPlant,PFComp,RevertTime,,
PVF.pf_comp.RPC_RmpTms,ShirleySouth-PVPlant,PFComp,RampTime,,
PVF.pf_comp.RPC_Perm,ShirleySouth-PVPlant,PFComp,Permission,,
PVF.pf_comp.RPC_Trigger,ShirleySouth-PVPlant,PFComp,Trigger,,
PVF.pf_comp.RPC_Status,ShirleySouth-PVPlant,PFComp,Status,,
PVF.v_reg.VRC_Deadband,ShirleySouth-PVPlant,Vreg,Deadband,,
PVF.v_reg.VRC_Limit,ShirleySouth-PVPlant,Vreg,Limit,,
PVF.v_reg.VRC_SetPoint,ShirleySouth-PVPlant,Vreg,SetPoint,,
PVF.v_reg.VRC_WinTms,ShirleySouth-PVPlant,Vreg,TimeWindow,,
PVF.v_reg.VRC_RvrtTms,ShirleySouth-PVPlant,Vreg,RevertTime,,
PVF.v_reg.VRC_RmpTms,ShirleySouth-PVPlant,Vreg,RampTime,,
PVF.v_reg.VRC_Perm,ShirleySouth-PVPlant,Vreg,Permission,,
PVF.v_reg.VRC_Trigger,ShirleySouth-PVPlant,Vreg,Trigger,,
PVF.v_reg.VRC_Status,ShirleySouth-PVPlant,Vreg,Status,,
PVF.v_comp.VCC_SetPoint,ShirleySouth-PVPlant,Vcomp,SetPoint,,
PVF.v_comp.VCC_Deadband,ShirleySouth-PVPlant,Vcomp,Deadband,,
PVF.v_comp.VCC_Gradient,ShirleySouth-PVPlant,Vcomp,Gradient,,
PVF.v_comp.VCC_Limit,ShirleySouth-PVPlant,Vcomp,Limit,,
PVF.v_comp.VCC_WinTms,ShirleySouth-PVPlant,Vcomp,TimeWindow,,
PVF.v_comp.VCC_RvrtTms,ShirleySouth-PVPlant,Vcomp,RevertTime,,
PVF.v_comp.VCC_RmpTms,ShirleySouth-PVPlant,Vcomp,RampTime,,
PVF.v_comp.VCC_Perm,ShirleySouth-PVPlant,Vcomp,Permission,,
PVF.v_comp.VCC_Trigger,ShirleySouth-PVPlant,Vcomp,Trigger,,
PVF.v_comp.VCC_Status,ShirleySouth-PVPlant,Vcomp,Status,,
PVF.e_stop.PVF_Control_Estop,ShirleySouth-PVPlant,ModeControl,EStopCtrl,,
PVF.e_stop.PVF_Estop_status,ShirleySouth-PVPlant,ModeStatus,EStopStatus,,
pmc.e_stop.Plant_Control_Estop,ShirleySouth,ModeControl,EStopCtrl,,
pmc.e_stop.Plant_Estop_status,ShirleySouth,ModeStatus,EStopStatus,,
inv1.alarms.Critical_Alarms,ShirleySouth-PVPlant-Inverter1,HealthStatus,Alarms,,
inv1.alarms.Informative_Alarms_1,ShirleySouth-PVPlant-Inverter1,HealthStatus,Warnings,,
inv1.alarms.Inverter_Status,ShirleySouth-PVPlant-Inverter1,ModeStatus,Status,,
inv1.solectria_meter.AC_Grid_Frequency,ShirleySouth-PVPlant-Inverter1,OpStatus,Freq_internal,,
inv1.solectria_meter.Real_AC_Power_Output,ShirleySouth-PVPlant-Inverter1,OpStatus,Pwr_internal,,kW
inv1.ramp_limit.Real_Power_Ramp_Rate,ShirleySouth-PVPlant-Inverter1,OpStatus,RampLimit,,kW/sec
inv1.ramp_limit.Reactive_Power_Ramp_Rate,ShirleySouth-PVPlant-Inverter1,OpStatus,QRampLimit,,kVAr/sec
inv1.smartGrid_ctrl.Power_Priority_SmartGrid,ShirleySouth-PVPlant-Inverter1,OpStatus,Power_Priority_SmartGrid,,
inv1.smartGrid_ctrl.Watts_Reference,ShirleySouth-PVPlant-Inverter1,OpStatus,Watts_Reference,,
inv1.smartGrid_ctrl.Opmode_Control_MSW,ShirleySouth-PVPlant-Inverter1,OpStatus,Opmode_Control_MSW,,
inv1.smartGrid_ctrl.Opmode_Control_LSW,ShirleySouth-PVPlant-Inverter1,OpStatus,Opmode_Control_LSW,,
inv1.smartGrid_ctrl.Opmode_Status_MSW,ShirleySouth-PVPlant-Inverter1,OpStatus,Opmode_Status_MSW,,
inv1.smartGrid_ctrl.Opmode_Status_LSW,ShirleySouth-PVPlant-Inverter1,OpStatus,Opmode_Status_LSW,,
inv1.smartGrid_ctrl.Opmode_Trigger_MSW,ShirleySouth-PVPlant-Inverter1,OpStatus,Opmode_Trigger_MSW,,
inv1.smartGrid_ctrl.Opmode_Trigger_LSW,ShirleySouth-PVPlant-Inverter1,OpStatus,Opmode_Trigger_LSW,,
inv1.pwr_ctrl.Real_Power_Setpoint,ShirleySouth-PVPlant-Inverter1,RealPwrCtrl,SetPoint,,
inv1.pwr_ctrl.Real_Power_Ramp_Time,ShirleySouth-PVPlant-Inverter1,RealPwrCtrl,TimeWindow,,
inv1.pwr_ctrl.Reactive_Power_Setpoint,ShirleySouth-PVPlant-Inverter1,QSetPt,SetPoint,,
inv1.pwr_ctrl.Reactive_Power_Ramp_Time,ShirleySouth-PVPlant-Inverter1,QSetPt,RampTime,,
inv1.pwr_ctrl.Power_Factor_Ramp_Time,ShirleySouth-PVPlant-Inverter1,PF,RampTime,,
inv1.pwr_ctrl.Power_Factor_Setpoint,ShirleySouth-PVPlant-Inverter1,PF,SetPoint,,
recloser.status.Status,ShirleySouth,HealthStatus,RecloserStatus,,
recloser.status.Evt,ShirleySouth,HealthStatus,RecloserEvent,,
ess.tesla_cfg.Config_NumBattMeters,ShirleySouth-ESSPlant-ESS1,Config,nBatteryMeters,,
ess.tesla_cfg.Config_MaxChargePower,ShirleySouth-ESSPlant-ESS1,Config,MaxChargePwr_kW,,kW
ess.tesla_cfg.Config_MaxDischargePower,ShirleySouth-ESSPlant-ESS1,Config,MaxDischargePwr_kW,,kW
ess.tesla_cfg.Config_MaxApparentPower,ShirleySouth-ESSPlant-ESS1,Config,MaxApparentPwr_kW,,kW
ess.tesla_cfg.Config_Energy,ShirleySouth-ESSPlant-ESS1,Config,FullChargeEnergy_kWh,,kWh
ess.tesla_status.Status_CommandSource,ShirleySouth-ESSPlant-ESS1,ModeStatus,CommandSource,,
ess.tesla_status.Status_BatteryTargetP,ShirleySouth-ESSPlant-ESS1,OpStatus,SetPt,,kW
ess.tesla_status.Status_BatteryTargetQ,ShirleySouth-ESSPlant-ESS1,OpStatus,QSetPt,,kVar
ess.tesla_status.Status_FullChargeEnergy,ShirleySouth-ESSPlant-ESS1,OpStatus,FullChargeEnergy_kWh,,kWh
ess.tesla_status.Status_NominalEnergy,ShirleySouth-ESSPlant-ESS1,OpStatus,NominalEnergy_kWh,,kWh
ess.tesla_status.Status_ExpectedEnergy,ShirleySouth-ESSPlant-ESS1,OpStatus,Energy_kWh,,kWh
ess.tesla_status.Status_MaxChargePower,ShirleySouth-ESSPlant-ESS1,OpStatus,MaxChargePwr_kW,,kW
ess.tesla_status.Status_MaxDischargePower,ShirleySouth-ESSPlant-ESS1,OpStatus,MaxDischargePwr_kW,,kW
ess.tesla_status.Status_MaxApparentPower,ShirleySouth-ESSPlant-ESS1,OpStatus,MaxApparentPwr_kW,,kW
ess.tesla_real_pwr_ctrl.Real_Mode,ShirleySouth-ESSPlant-ESS1,RealPwrCtrl,mode,,
ess.tesla_real_pwr_ctrl.DirectReal_Power,ShirleySouth-ESSPlant-ESS1,RealPwrCtrl,SetPoint,,
ess.tesla_real_pwr_ctrl.DirectReal_Heartbeat,ShirleySouth-ESSPlant-ESS1,RealPwrCtrl,Heartbeat,,
ess.tesla_real_pwr_ctrl.DirectReal_Timeout,ShirleySouth-ESSPlant-ESS1,RealPwrCtrl,TimeoutWindow,,
ess.tesla_q_ctrl.Reactive_Mode,ShirleySouth-ESSPlant-ESS1,QModeCtrl,Qmode,,
ess.tesla_q_ctrl.Reactive_Priority,ShirleySouth-ESSPlant-ESS1,QModeCtrl,Qpriority,,
ess.tesla_q_ctrl.DirectReactive_Q,ShirleySouth-ESSPlant-ESS1,QSetPt,SetPoint,,
ess.tesla_q_ctrl.DirectReactive_Heartbeat,ShirleySouth-ESSPlant-ESS1,QSetPt,Heartbeat,,
ess.tesla_q_ctrl.DirectReactive_Timeout,ShirleySouth-ESSPlant-ESS1,QSetPt,TimeoutWindow,,
ess.tesla_q_ctrl.DirectReactive_QIncreaseLimit,ShirleySouth-ESSPlant-ESS1,QSetPt,RampLimit,,
ess.tesla_q_ctrl.DirectReactive_QDecreaseLimit,ShirleySouth-ESSPlant-ESS1,QSetPt,DownRampLimit,,
ess.tesla_alarms.Alarm_LossBattMeter,ShirleySouth-ESSPlant-ESS1,HealthStatus,Alarm_Meter,,
ess.tesla_alarms.Alarm_MainOpen,ShirleySouth-ESSPlant-ESS1,HealthStatus,Alarm_MainBreaker,,
ess.tesla_alarms.Alarm_NumBlockCommFail,ShirleySouth-ESSPlant-ESS1,HealthStatus,Alarm_NumCommBlockFail,,
ess.tesla_alarms.Alarm_NumBlockOpFail,ShirleySouth-ESSPlant-ESS1,HealthStatus,Alarm_NumOpBlockFail,,
